popularity,budget,revenue,original_title,cast,director,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,profit,revenue_category
2.595951,4000000.0,44349000.0,Boyhood,Ellar Coltrane|Patricia Arquette|Ethan Hawke|Elijah Smith|Lorelei Linklater,Richard Linklater,daily life|family's daily life|urban life|growing up|domestic abuse,"The film tells a story of a divorced couple trying to raise their young son. The story follows the boy for twelve years, from first grade at age 6 through 12th grade at age 17-18, and examines his relationship with his parents as he grows.",164.0,Drama,Detour Filmproduction|IFC Productions,2014-06-05,1343.0,7.6,2014.0,3684364.203,40849467.01,40349000.0,High
2.576396,20000000.0,12007070.0,A Most Violent Year,Oscar Isaac|Jessica Chastain|Albert Brooks|Elyes Gabel|David Oyelowo,J.C. Chandor,new york city|crime,"A thriller set in New York City during the winter of 1981, statistically one of the most violent years in the city's history, and centered on a the lives of an immigrant and his family trying to expand their business and capitalize on opportunities as the rampant violence, decay, and corruption of the day drag them in and threaten to destroy all they have built.",125.0,Action|Thriller|Crime|Drama,Participant Media|Imagenation Abu Dhabi FZ|FilmNation Entertainment|Before the Door Pictures|Washington Square Films,2014-12-30,384.0,6.4,2014.0,18421821.02,11059604.72,-7992930.0,High
2.549403,100000000.0,243400000.0,Hercules,Dwayne Johnson|Ian McShane|John Hurt|Rufus Sewell|Aksel Hennie,Brett Ratner,mercenary|battle|ancient greece|hercules|warrior,"Fourteen hundred years ago, a tormented soul walked the earth that was neither man nor god. Hercules was the powerful son of the god king Zeus, for this he received nothing but suffering his entire life. After twelve arduous labors and the loss of his family, this dark, world-weary soul turned his back on the gods finding his only solace in bloody battle. Over the years he warmed to the company of six similar souls, their only bond being their love of fighting and presence of death. These men and woman never question where they go to fight or why or whom, just how much they will be paid. Now the King of Thrace has hired these mercenaries to train his men to become the greatest army of all time. It is time for this bunch of lost souls to finally have their eyes opened to how far they have fallen when they must train an army to become as ruthless and blood thirsty as their reputation has become.",99.0,Action|Adventure,Paramount Pictures|Metro-Goldwyn-Mayer (MGM)|Radical Studios|Flynn Picture Company,2014-07-23,1215.0,5.6,2014.0,92109105.08,224193561.8,143400000.0,Blockbuster
2.526779,125000000.0,362637473.0,Noah,Russell Crowe|Jennifer Connelly|Emma Watson|Logan Lerman|Anthony Hopkins,Darren Aronofsky,bible|god|noah,A man who suffers visions of an apocalyptic deluge takes measures to protect his family from the coming flood.,139.0,Drama|Adventure,Paramount Pictures|Regency Enterprises|Protozoa Pictures|Disruption Entertainment,2014-03-20,1589.0,5.5,2014.0,115136381.3,334022131.1,237637473.0,Blockbuster
2.523101,50000000.0,83719388.0,The Judge,Robert Downey Jr.|Robert Duvall|Vera Farmiga|Vincent D'Onofrio|Jeremy Strong,David Dobkin,father-son relationship|judge|lawyer,"A successful lawyer returns to his hometown for his mother's funeral only to discover that his estranged father, the town's judge, is suspected of murder.",141.0,Drama,Village Roadshow Pictures|Warner Bros.|Big Kid Pictures|Team Downey,2014-10-08,974.0,7.2,2014.0,46054552.54,77113179.06,33719388.0,High
2.445165,40000000.0,123494610.0,Blended,Drew Barrymore|Adam Sandler|Wendi McLendon-Covey|Bella Thorne|Terry Crews,Frank Coraci,africa|blind date|relationship|family vacation|family,"After a bad blind date, a man and woman find themselves stuck together at a resort for families, where their attractions grows as their respective kids benefit from the burgeoning relationship.",117.0,Comedy,Happy Madison Productions|Karz Entertainment|Warner Bros.|Gulfstream Pictures,2014-05-21,720.0,6.7,2014.0,36843642.03,113749780.1,83494610.0,Blockbuster
2.376309,18000000.0,268157400.0,Neighbors,Seth Rogen|Zac Efron|Rose Byrne|Dave Franco|Ike Barinholtz,Nicholas Stoller,alcohol|baby|party|family|fraternity,A couple with a newborn baby face unexpected difficulties after they are forced to live next to a fraternity house.,96.0,Comedy,Universal Pictures|Point Grey Pictures|Good Universe,2014-05-08,1829.0,6.2,2014.0,16579638.91,246997381.3,250157400.0,Blockbuster
2.361267,11000000.0,78874843.0,If I Stay,ChloÃ« Grace Moretz|Jamie Blackley|Liana Liberato|Mireille Enos|Stacy Keach,R.J. Cutler,coma|musician|teenage girl|car accident|teenager,"Based on Gayle Forman's novel of the same name. ""If I Stay"" is the story of the gifted classical musician Mia and her boyfriend, Adam, an up and coming indie-rock star. Torn between two paths in life, her art or her relationship, Mia is forced to make an even starker choice between life and death when she is caught in a fatal car accident with her family one snowy morning in Oregon.",106.0,Drama,New Line Cinema|Metro-Goldwyn-Mayer (MGM),2014-08-21,856.0,7.2,2014.0,10132001.56,72650912.02,67874843.0,High
2.303556,45000000.0,86165646.0,Step Up All In,Ryan Guzman|Briana Evigan|Stephen Boss|Misha Gabriel|Izabella Miko,Trish Sie,street artist|dance contest|woman director,"All-stars from the previous Step Up installments come together in glittering Las Vegas, battling for a victory that could define their dreams and their careers.",112.0,Romance|Drama|Music,Summit Entertainment|Offspring Entertainment,2014-07-16,421.0,6.7,2014.0,41449097.28,79366405.41,41165646.0,High
2.293859,12000000.0,305151265.0,The Fault in Our Stars,Shailene Woodley|Ansel Elgort|Nat Wolff|Laura Dern|Sam Trammell,Josh Boone,amsterdam|based on novel|support group|cancer|teenager,"Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.",125.0,Romance|Drama,Fox 2000 Pictures|Temple Hill Entertainment|TSG Entertainment,2014-05-16,2389.0,7.8,2014.0,11053092.61,281072099.3,293151265.0,Blockbuster
2.165462,25000000.0,153997819.0,Ride Along,Ice Cube|Kevin Hart|John Leguizamo|Bruce McGill|Tika Sumpter,Tim Story,police operation|police officer|brother-in-law brother-in-law relationship|duringcreditsstinger|black men,"For the past two years, high-school security guard Ben has been trying to show decorated APD detective James that he's more than just a video-game junkie who's unworthy of James' sister, Angela. When Ben finally gets accepted into the academy, he thinks he's earned the seasoned policeman's respect and asks for his blessing to marry Angela. Knowing that a ride along will demonstrate if Ben has what it takes to take care of his sister, James invites him on a shift designed to scare the hell out of the trainee. But when the wild night leads them to the most notorious criminal in the city, James will find that his new partner's rapid-fire mouth is just as dangerous as the bullets speeding at it.",99.0,Action|Comedy,Universal Pictures|Rainforest Films|Cube Vision|Relativity Media,2014-01-17,634.0,6.1,2014.0,23027276.27,141846012.9,128997819.0,Blockbuster
2.160156,20000000.0,11110975.0,Inherent Vice,Joaquin Phoenix|Josh Brolin|Owen Wilson|Katherine Waterston|Reese Witherspoon,Paul Thomas Anderson,based on novel|1970s|private investigator|smoking marijuana|los angeles,"In Los Angeles at the turn of the 1970s, drug-fueled detective Larry ""Doc"" Sportello investigates the disappearance of an ex-girlfriend.",148.0,Comedy|Romance|Crime|Drama|Mystery,Ghoulardi Film Company|Warner Bros.,2014-12-25,552.0,6.3,2014.0,18421821.02,10234219.64,-8889025.0,High
2.141491,60000000.0,50549107.0,Jack Ryan: Shadow Recruit,Chris Pine|Keira Knightley|Kevin Costner|Nonso Anozie|Gemma Chan,Kenneth Branagh,london|corruption|cia|terrorist|sniper,"Jack Ryan, as a young covert CIA analyst, uncovers a Russian plot to crash the U.S. economy with a terrorist attack.",105.0,Action|Drama|Thriller,Paramount Pictures|Di Bonaventura Pictures|Mace Neufeld Productions|Skydance Productions|Etalon film,2014-01-15,873.0,5.9,2014.0,55265463.05,46560330.08,-9450893.0,High
2.136758,50000000.0,222809600.0,Non-Stop,Liam Neeson|Julianne Moore|Scoot McNairy|Michelle Dockery|Nate Parker,Jaume Collet-Serra,airplane|conspiracy|cell phone|hijack|airplane crash,"Bill Marks is a burned-out veteran of the Air Marshals service. He views the assignment not as a life-saving duty, but as a desk job in the sky. However, today's flight will be no routine trip. Shortly into the transatlantic journey from New York to London, he receives a series of mysterious text messages ordering him to have the government transfer $150 million into a secret account, or a passenger will die every 20 minutes.",106.0,Action|Thriller|Mystery,StudioCanal|Silver Pictures|TF1 Films Production|Canal+|Anton Capital Entertainment (ACE),2014-01-26,1648.0,6.8,2014.0,46054552.54,205227928.6,172809600.0,Blockbuster
2.116264,5500000.0,3000000.0,Predestination,Ethan Hawke|Sarah Snook|Noah Taylor|Christopher Kirby|Madeleine West,Michael Spierig|Peter Spierig,,"Predestination chronicles the life of a Temporal Agent sent on an intricate series of time-travel journeys designed to prevent future killers from committing their crimes. Now, on his final assignment, the Agent must stop the one criminal that has eluded him throughout time and prevent a devastating attack in which thousands of lives will be lost.",97.0,Science Fiction|Thriller,Screen Australia|Screen Queensland|Blacklab Entertainment|Wolfhound Pictures,2014-08-28,1136.0,7.2,2014.0,5066000.779,2763273.152,-2500000.0,Medium
1.957672,12600000.0,18658381.0,The Drop,Tom Hardy|Noomi Rapace|James Gandolfini|Matthias Schoenaerts|John Ortiz,MichaÃ«l R. Roskam,crime boss|mobster|pitbull|brooklyn new york city,"Bob Saginowski finds himself at the center of a robbery gone awry and entwined in an investigation that digs deep into the neighborhood's past where friends, families, and foes all work together to make a living - no matter the cost.",106.0,Drama|Crime,Fox Searchlight Pictures|Chernin Entertainment,2014-09-12,583.0,6.6,2014.0,11605747.24,17186067.76,6058381.0,High
1.940735,120000000.0,239379423.0,RoboCop,Joel Kinnaman|Gary Oldman|Michael Keaton|Abbie Cornish|Jackie Earle Haley,JosÃ© Padilha,corruption|cyborg|technology|future|law,"In RoboCop, the year is 2028 and multinational conglomerate OmniCorp is at the center of robot technology.  Overseas, their drones have been used by the military for years, but have been forbidden for law enforcement in America.  Now OmniCorp wants to bring their controversial technology to the home front, and they see a golden opportunity to do it.  When Alex Murphy â€“ a loving husband, father and good cop doing his best to stem the tide of crime and corruption in Detroit â€“ is critically injured, OmniCorp sees their chance to build a part-man, part-robot police officer.  OmniCorp envisions a RoboCop in every city and even more billions for their shareholders, but they never counted on one thing: there is still a man inside the machine.",102.0,Science Fiction|Action,Columbia Pictures|Strike Entertainment|Metro-Goldwyn-Mayer (MGM),2014-01-30,1709.0,5.7,2014.0,110530926.1,220490244.3,119379423.0,Blockbuster
1.904422,100000000.0,103039258.0,Transcendence,Johnny Depp|Paul Bettany|Rebecca Hall|Kate Mara|Morgan Freeman,Wally Pfister,artificial intelligence|technology|nanotechnology|computer virus|super computer,"Two leading computer scientists work toward their goal of Technological Singularity,  as a radical anti-technology organization fights to prevent them from creating a world where computers can transcend the abilities of the human brain.",119.0,Thriller|Science Fiction|Drama|Mystery,Alcon Entertainment|Syncopy|DMG Entertainment|Straight Up Films,2014-04-16,1555.0,5.9,2014.0,92109105.08,94908538.42,3039258.0,Blockbuster
1.900038,40000000.0,196781193.0,The Other Woman,Cameron Diaz|Leslie Mann|Kate Upton|Don Johnson|Nikolaj Coster-Waldau,Nick Cassavetes,woman,"After discovering her boyfriend is married, Carly soon meets the wife he's been cheating on. And when yet another affair is discovered, all three women team up to plot mutual revenge on the three-timing SOB.",109.0,Comedy|Romance,Twentieth Century Fox Film Corporation|LBI Productions,2014-04-16,1056.0,6.2,2014.0,36843642.03,181253395.8,156781193.0,Blockbuster
1.894706,145000000.0,272912430.0,Mr. Peabody & Sherman,Ty Burrell|Max Charles|Ariel Winter|Allison Janney|Ellie Kemper,Rob Minkoff,father-son relationship|egypt|intelligence|adoption|time travel,"A young boy and his dog, who happens to have a genius-level IQ, spring into action when their time-travel machine is stolen and moments in history begin to be changed.",92.0,Animation|Adventure|Family,20th Century Fox,2014-02-07,592.0,6.8,2014.0,133558202.4,251377196.9,127912430.0,Blockbuster
1.840817,65000000.0,39407616.0,Sin City: A Dame to Kill For,Mickey Rourke|Jessica Alba|Josh Brolin|Joseph Gordon-Levitt|Rosario Dawson,Frank Miller|Robert Rodriguez,detective|dystopia|dominatrix|murder|suspense,Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,102.0,Crime|Thriller,Miramax Films|Troublemaker Studios|AR Films|Aldamisa Entertainment|Demarest Films,2014-08-20,857.0,6.2,2014.0,59870918.3,36298002.43,-25592384.0,High
1.811692,103000000.0,500188435.0,Rio 2,Jesse Eisenberg|Anne Hathaway|Leslie Mann|Jamie Foxx|Andy GarcÃ­a,Carlos Saldanha,bird|sequel|jungle|audition|amazon rainforest,"It's a jungle out there for Blu, Jewel and their three kids after they're hurtled from Rio de Janeiro to the wilds of the Amazon. As Blu tries to fit in, he goes beak-to-beak with the vengeful Nigel, and meets the most fearsome adversary of all: his father-in-law.",102.0,Animation|Adventure|Comedy|Family,Blue Sky Studios|Twentieth Century Fox Animation,2014-03-19,659.0,6.5,2014.0,94872378.23,460719091.2,397188435.0,Blockbuster
